Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,NFLX,AAPL,GOOGL,NFLX,AAPL,GOOGL,NFLX,AAPL,GOOGL,NFLX,AAPL,GOOGL,NFLX
Date,,,,,,,,,,,,,,,
2020-06-05,80.75456237792969,71.74092864990234,419.6000061035156,80.81546325453446,72.05379744790729,420.239990234375,78.73996405615183,70.12677742503232,404.25,78.76919528745188,70.52632996829688,407.2900085449219,137250400,42642000,5099600
2020-06-08,81.23201751708984,72.14048767089844,419.489990234375,81.26612557402613,72.1883108306279,420.79998779296875,79.73629595752215,70.96674115496965,406.5,80.45005239746396,71.05642003198895,416.0,95654400,33878000,5851500
2020-06-09,83.7971420288086,72.34175109863281,434.04998779296875,84.19177839839726,73.12491517312255,434.7300109863281,80.87877767710695,71.85750646676351,420.30999755859375,80.91044731267412,72.0009911440297,421.6499938964844,147712400,33624000,6797000
2020-06-10,85.95305633544922,72.97047424316406,434.4800109863281,86.423209296877,73.37251259643772,439.69000244140625,84.30873274320918,72.45534336088231,430.54998779296875,84.74965447468956,72.81155023889953,436.0,166651600,31762000,4896900
2020-06-11,81.826416015625,69.8418197631836,425.55999755859375,85.51944605133392,72.317844611134,445.57000732421875,81.72410670645458,69.6679505395017,424.1600036621094,85.0931399166828,71.79125013479211,428.20001220703125,201662400,47144000,7462900
2020-06-12,82.53287506103516,70.39083099365234,418.07000732421875,84.72530688604225,71.46643014655847,434.05999755859375,81.41717413668624,69.03972605596952,412.45001220703125,83.97501126586117,71.0354895960037,429.0,200146000,36676000,6461100
2020-06-15,83.5535659790039,70.78041076660156,425.5,84.2088600192706,70.99263883796326,426.489990234375,81.01765253374747,69.1094662895663,415.4200134277344,81.18087015739522,69.22355465173395,421.3999938964844,138808800,30468000,4467900
2020-06-16,85.76792907714844,72.06227111816406,436.1300048828125,86.04077128025801,72.59533476014369,437.9599914550781,83.975010633282,71.1914274344332,425.17999267578125,85.61689607536718,72.18830958177831,425.760009765625,165428800,30648000,5507900
2020-06-17,85.64855194091797,72.36466217041016,447.7699890136719,86.5766806624143,72.84591922394547,450.4599914550781,85.52675019338103,71.4973078503515,439.2200012207031,86.51577978864584,72.38459418523244,441.82000732421875,114406400,30610000,6529600
2020-06-18,85.68267059326172,71.4469985961914,449.8699951171875,86.10166895396527,72.38609154152647,452.760009765625,85.07122336608076,71.05441692317615,442.79998779296875,85.6047156809937,72.23065677847741,448.7300109863281,96820400,34862000,4277600
2020-06-19,85.19302368164062,70.97471618652344,453.7200012207031,86.85927087357204,71.96412575466351,453.9700012207031,84.0797538062018,70.69372946412412,445.6000061035156,86.39155627628752,71.73993996264775,449.1199951171875,264476000,52784000,5934500
2020-06-22,87.42198944091797,72.27101135253906,468.0400085449219,87.5657146180658,72.28546244565803,468.5899963378906,85.54137006793363,70.70320078128806,454.2099914550781,85.58765532903756,70.99315006784434,455.010009765625,135445200,29442000,6272100
2020-06-23,89.2879867553711,72.93460083007812,466.260009765625,90.71306865652282,73.4935791055213,474.010009765625,88.25023351062259,71.98903113596465,464.5,88.67167022398402,72.33776540656734,466.5,212155600,37752000,5948400
2020-06-24,87.71187591552734,71.37625885009766,457.8500061035156,89.83853715411549,73.52297212297677,472.3599853515625,87.33672444267022,71.24174433717035,454.0,88.91527780438203,72.89973548311546,468.5400085449219,192623200,31592000,4826200
2020-06-25,88.87631225585938,71.79473876953125,465.9100036621094,88.91528971331594,71.85551545856381,467.010009765625,87.10531724390523,70.720629569588,454.0,87.86779749310898,71.30251980582155,458.8599853515625,137522400,23958000,4134500
2020-06-26,86.14551544189453,67.88092041015625,443.3999938964844,88.99324123418319,71.59146814297863,468.0299987792969,85.99691342637193,67.50528324968963,442.239990234375,88.77156113508525,71.37276330008744,466.3900146484375,205256800,97640000,6804700
2020-06-29,88.130859375,69.60617065429688,447.239990234375,88.22586829271688,69.64752464958299,447.6700134277344,85.57302304750854,67.33839053044488,432.1400146484375,86.0529221606054,67.7713227704338,445.2300109863281,130646000,45074000,4844000
2020-06-30,88.86654663085938,70.64640045166016,455.0400085449219,89.15400438756762,70.94282650629934,457.5899963378906,87.69725289921185,69.09602088066073,447.0,87.71673790659106,69.59172910748964,450.0199890136719,140223200,40286000,4198500
2020-07-01,88.6984634399414,71.83956909179688,485.6400146484375,89.49017478480187,72.16240389341202,488.2300109863281,88.64974720230927,70.4535946200705,454.0,88.9445053445153,70.7021974861631,454.0,110737200,42182000,9705900
2020-07-02,88.6984634399414,73.23103332519531,476.8900146484375,90.2477855067387,74.15718040763036,492.2799987792969,88.58397693612106,72.2914385919885,475.5299987792969,89.60954555050597,72.3298050665194,485.6400146484375,114041600,57218000,6351500
2020-07-06,91.0711669921875,74.71166229248047,493.80999755859375,91.54131994765142,75.22729491318063,499.5,90.10162241749444,73.58225733217644,479.79998779296875,90.13329206093196,74.13874222626067,480.7699890136719,118655600,44712000,7839000
2020-07-07,90.78858184814453,74.22692108154297,493.1600036621094,92.23314870498879,75.79124990468137,504.82000732421875,90.67652632855658,74.21595923259059,490.8299865722656,91.4511836132447,74.53630064372297,497.30999755859375,112424400,42364000,5669900
2020-07-08,92.90306854248047,74.90845489501953,502.7799987792969,92.93473818795185,75.2855896621943,505.1000061035156,91.68261258995769,74.34549320672672,493.80999755859375,91.77031371850838,74.76896117431934,498.5799865722656,117092000,31766000,5691700
2020-07-09,93.30256652832031,75.65872955322266,507.760009765625,93.85310530998962,76.18083893904442,510.0,92.2501977638136,74.50940017796016,495.7799987792969,93.79951224973638,75.22380563879062,508.3999938964844,125642800,41836000,5840500
2020-07-10,93.46576690673828,76.67255401611328,548.72998046875,93.52423678810577,76.78863406760478,555.8800048828125,92.28185774621255,74.76497183660314,511.2799987792969,92.89573574416806,75.38920428639194,519.72998046875,90257200,35918000,21605600
2020-07-13,93.03460693359375,75.3384017944336,525.5,97.39754619914325,78.53331741345096,575.3699951171875,92.82023467943165,75.05592510143445,520.9600219726562,94.77637034737839,77.21708959553256,567.97998046875,191649200,42954000,18399000
2020-07-14,94.57418823242188,75.7683334350586,524.8800048828125,94.76662964226465,75.86498319457694,525.5,91.47555145597293,74.02814364430351,490.489990234375,92.41341897123698,74.36990704594152,517.0800170898438,170989200,38108000,15083300
2020-07-15,95.22459411621094,75.57005310058594,523.260009765625,96.70813834363402,76.53903647589908,529.0,94.02119239003805,74.62099414042883,510.17999267578125,96.45722706906206,75.88640355335926,516.2999877929688,153198000,31026000,10066700
2020-07-16,94.0528564453125,75.472412109375,527.3900146484375,94.91277633857692,75.52173283177987,535.5399780273438,93.4511556179561,74.14472076367511,504.3599853515625,94.09183388996489,74.80383049169487,526.47998046875,110577600,26484000,24499000
2020-07-17,93.86286926269531,75.56855773925781,492.989990234375,94.66188849020998,75.89637177199131,503.5899963378906,93.38783943733658,74.63444396372523,484.1400146484375,94.50598610723088,75.57154526134265,494.8699951171875,92186800,34264000,24991400
2020-07-20,95.84092712402344,77.90957641601562,502.4100036621094,95.97978290888382,78.16714187775806,504.5,93.60464868715383,74.86361891146494,484.20001220703125,93.9505689422849,75.47639543898973,489.1400146484375,90318000,30166000,11940300
2020-07-21,94.5181655883789,77.51500701904297,490.1000061035156,96.710597264398,79.065888395957,506.2200012207031,94.26725426060207,77.35060206870368,488.6099853515625,96.63508076807028,78.96525526456607,506.0,103433200,27486000,9113700
2020-07-22,94.78368377685547,77.95988464355469,489.82000732421875,95.46820900884369,78.06599868334108,497.20001220703125,94.13082818895455,76.88278799026335,487.20001220703125,94.2185218794836,77.50453461968445,492.19000244140625,89001600,24482000,6954100
2020-07-23,90.46945190429688,75.5635757446289,477.5799865722656,94.59365659486711,78.23389586305572,491.8999938964844,89.6558172603244,75.15704470098699,472.0199890136719,94.51570170540943,78.01369344820895,491.1300048828125,197004400,33910000,7722000
2020-07-24,90.245361328125,75.13812255859375,480.45001220703125,90.59128161056451,75.4978187147444,487.1700134277344,86.86414315402308,74.11084821614986,467.5400085449219,88.65950740859365,74.68875512451017,468.7699890136719,185438800,29902000,7746200
2020-07-27,92.3841781616211,76.19528198242188,495.6499938964844,92.4767486702701,76.60031547041915,496.9200134277344,91.08821334309908,75.34337449446365,482.30999755859375,91.31232437375542,75.38970769221412,484.510009765625,121214000,27124000,7863100
2020-07-28,90.86653900146484,74.91094207763672,488.510009765625,92.13084169284855,76.02490006928045,497.7900085449219,90.86166217384765,74.75500559506845,487.760009765625,91.95300847115467,75.97458351011703,496.0199890136719,103625600,30910000,5986700
2020-07-29,92.60830688476562,75.90035247802734,484.4800109863281,92.79344792257184,76.38957630642854,494.9200134277344,91.31477290242519,74.87905326549283,484.1300048828125,91.35131194036357,74.97819642494973,492.25,90329200,22676000,6611800
2020-07-30,93.72888946533203,76.64067077636719,485.79998779296875,93.83363719107348,76.76621511310496,488.3500061035156,91.3683708441203,74.48846911485644,477.510009765625,91.77762295924211,74.62796282234285,480.7099914550781,158130000,36042000,6608600
2020-07-31,103.54122161865234,74.12876892089844,488.8800048828125,103.6922545815279,74.97918637040054,494.79998779296875,98.24527709244623,72.43739830833947,484.5,100.25257475306186,74.58212724621717,488.2900085449219,374336800,91468000,5916300
2020-08-03,106.15022277832031,73.87020874023438,498.6199951171875,108.78113754648273,74.61600212490353,503.0899963378906,105.13196195503649,73.3202006575534,490.2300109863281,105.43158949553171,74.28072312105229,490.8599853515625,308151200,45482000,5873100
2020-08-04,106.8591079711914,73.39891815185547,509.6400146484375,107.95532367778854,74.3858418003166,510.44000244140625,105.61429026969972,72.93709137089841,498.6499938964844,106.34023134726526,74.06699796515592,498.6499938964844,173071600,37212000,5608000
2020-08-05,107.2464370727539,73.6873779296875,502.1099853515625,107.5679954655589,74.23090931074083,510.1000061035156,106.11124391089764,73.29529795709186,501.20001220703125,106.57896588535843,73.57429299507842,508.67999267578125,121776800,29134000,4308200
2020-08-06,110.98818969726562,74.97570037841797,509.0799865722656,111.48514293061744,75.0414638688501,510.82000732421875,106.98822429560298,73.32917292799154,498.70001220703125,107.58017903042834,73.54090688926841,504.1099853515625,202428800,33306000,3725900
2020-08-07,108.46479797363281,74.64789581298828,494.7300109863281,110.96623604021983,75.72997170168529,508.2900085449219,107.6643380902287,74.04507773918269,486.67999267578125,110.50743450078211,75.17946947024757,505.45001220703125,198045600,27718000,5910300
2020-08-10,110.04129791259766,74.5706787109375,483.3800048828125,111.06383745078631,75.08530788975622,497.4599914550781,107.37879108538309,73.60766276318256,478.6300048828125,109.91683374879184,74.27076342552382,493.3500061035156,212403600,20546000,4691200
2020-08-11,106.76868438720703,73.7596206665039,466.92999267578125,109.80213344991739,75.24922357958758,480.9200134277344,106.50755690311215,73.64254476328017,466.54998779296875,109.3018488792543,74.43018637647529,479.75,187902400,31098000,7329200
2020-08-12,110.31707763671875,75.08979034423828,475.4700012207031,110.57576233443505,75.31049447767546,482.489990234375,107.66921252952778,73.98180739873705,470.17999267578125,107.86444373428206,74.08742732192708,471.3399963378906,165598000,22512000,5439200
2020-08-13,112.2694091796875,75.55859375,481.3299865722656,113.27730675270328,76.57093045908631,484.45001220703125,111.21270008616257,75.13812091037408,476.45001220703125,111.70322831118777,75.13812091037408,478.3999938964844,210082000,22388000,3008900
2020-08-14,112.16935729980469,74.95977020263672,482.67999267578125,112.25965191516508,75.71503560697212,488.3299865722656,110.35123604518499,74.67928518835669,480.2099914550781,112.09370465193015,75.40714596693718,482.82000732421875,165565200,21942000,2943500
2020-08-17,111.87649536132812,75.53816986083984,482.3500061035156,113.32123145052057,75.9138146755014,486.239990234375,111.2468684599563,74.9782032851523,479.1000061035156,113.29682569052488,75.52472220977971,484.19000244140625,119561600,19990000,2423500
2020-08-18,112.80874633789062,77.5080337524414,491.8699951171875,113.23582109417252,77.58724490192614,495.29998779296875,111.2908003348021,75.80869613350978,482.79998779296875,111.62758047708495,76.03038852817615,484.3500061035156,105633600,28378000,3505500
2020-08-19,112.95028686523438,76.95154571533203,484.5299987792969,114.3706172584675,78.15966773297319,494.5,112.85511407883027,76.72187900212155,483.5,113.21873534210548,77.34411980521735,493.92999267578125,145538000,30472000,3156200
2020-08-20,115.45660400390625,78.52783203125,497.8999938964844,115.57130437194682,78.72312323476095,498.94000244140625,112.97468644336531,76.4458788058098,483.8900146484375,112.99177121995677,76.72038115531467,484.69000244140625,126907200,26382000,5132500
2020-08-21,121.40637969970703,78.49395751953125,492.30999755859375,121.8920223479699,79.30651031281674,498.1300048828125,116.40838192059897,77.83335025134366,490.0,116.42058107803142,78.30613132210684,496.4599914550781,338054800,34838000,3921300
2020-08-24,122.85842895507812,78.97122192382812,488.80999755859375,125.71617466653899,80.14845763456078,501.0,120.98418258863119,78.4675469972095,483.1600036621094,125.63075077449842,79.33589725744946,495.44000244140625,345937600,25638000,4762200
2020-08-25,121.85054016113281,80.00248718261719,490.5799865722656,122.19708413757137,80.15343686372387,492.4700012207031,120.12027798481839,78.60903241627476,485.0899963378906,121.72608342497273,78.71963154557028,488.19000244140625,211495600,25150000,5727700
2020-08-26,123.50758361816406,81.9095687866211,547.530029296875,123.96638513952726,82.34101106223622,549.0399780273438,122.1018951182586,79.75986802379185,492.0799865722656,123.17324627161129,80.02490608104357,492.5,163022400,52188000,20373700
2020-08-27,122.0311279296875,81.13188934326172,526.27001953125,124.44714945004647,82.10186853182472,541.0,120.88168131726665,80.64813884839977,521.25,124.11281210393082,82.03311751863201,537.780029296875,155552400,31350000,9062900
2020-08-28,121.83344268798828,81.6754150390625,523.8900146484375,123.429476621527,81.77106895544175,539.0,121.60892012172948,80.98691665183625,522.0,123.00972286968064,81.1792203252564,532.0,187630000,22418000,4417500
2020-08-31,125.96507263183594,81.18221282958984,529.5599975585938,127.87837394086273,81.92800630889975,531.989990234375,122.99751997365422,80.97297225024275,517.5800170898438,124.53987161471422,81.88167310885905,521.1599731445312,225702700,26422000,4941400
2020-09-01,130.9826202392578,82.45509338378906,556.5499877929688,131.5878564000405,82.66134643712245,557.3900146484375,127.41960197636358,81.18221131603306,532.4500122070312,129.59645917907037,81.31323658609256,532.5999755859375,151948100,22652000,9572700
2020-09-02,128.2688751220703,85.55933380126953,552.8400268554688,134.69208267438916,85.99326184572126,556.5,123.97372828902981,82.70966367213177,537.3699951171875,134.31137654552958,83.09925020291392,553.780029296875,200119000,49522000,5886900
2020-09-03,117.99952697753906,81.18121337890625,525.75,125.76984587273459,84.69298091600302,554.0,117.62858474412651,80.0951464942045,521.3200073242188,123.88584332486174,84.66906553604466,545.0,257599600,63726000,9071100
2020-09-04,118.07762145996094,78.77494049072266,516.0499877929688,120.75232742067561,81.45422340222592,527.3599853515625,108.24758160325585,76.62074691855972,485.9800109863281,117.20883002621501,80.15941758540397,520.1799926757812,332607200,55850000,8270100
2020-09-08,110.13158416748047,75.90483856201172,507.0199890136719,116.15455593218944,77.49656444782057,522.0,109.99492085772893,75.55111747525575,495.0,111.23465443835845,75.97458541832226,498.3999938964844,231366600,54032000,5572700
2020-09-09,114.52437591552734,77.08207702636719,500.19000244140625,116.30100675219951,77.65449538796737,520.0,112.51346613544602,75.98305657760726,492.57000732421875,114.46580804157338,77.16527153565474,519.2100219726562,176940500,39242000,6848100
2020-09-10,110.78563690185547,76.02689361572266,480.6700134277344,117.62859721522052,78.39879605198924,506.2900085449219,109.81922976524737,75.72548837275342,478.8399963378906,117.49193388065345,77.22904054800122,503.3500061035156,182274400,33024000,6240200
2020-09-11,109.33113861083984,75.51425170898438,482.0299987792969,112.48417383164686,76.65710424434029,493.7300109863281,107.37879684993199,74.38135757977268,476.80999755859375,111.83989747570273,76.13151325135439,486.489990234375,180860300,30706000,5035200
2020-09-14,112.611083984375,75.16899871826172,476.260009765625,113.16750114080105,77.56879974493008,488.989990234375,110.11208867798345,74.98367354101607,471.29998779296875,111.98633515777712,76.30587620432017,480.6199951171875,140150100,42660000,7359100
2020-09-15,112.7867660522461,76.47875213623047,495.989990234375,115.99836861959028,77.26938879198397,497.4700012207031,110.90275626190714,75.83011019321296,481.6300048828125,115.51028325885575,76.1185618969855,484.0,184642000,23042000,5337000
2020-09-16,109.4580307006836,75.3314208984375,483.8599853515625,113.23581443227282,77.43778367605645,504.6600036621094,109.37017890226147,75.30650967657043,483.30999755859375,112.4841661823785,76.84543328535601,499.989990234375,154679000,22128000,4394900
2020-09-17,107.710693359375,74.08343505859375,470.20001220703125,109.52637182628673,74.66233774102265,478.3999938964844,106.11953747604608,72.85887796426488,463.2699890136719,107.1054721687997,74.02215665166219,475.1600036621094,178011000,40008000,5379300
2020-09-18,104.29408264160156,72.29242706298828,469.9599914550781,108.2378134895848,74.48996606174869,479.3999938964844,103.56195455603122,71.32244788364751,458.6000061035156,107.76925568547131,74.14621099905342,472.510009765625,287104900,63056000,6717700
2020-09-21,107.4568862915039,71.24872589111328,487.3500061035156,107.56426567814931,71.74292896409321,487.7799987792969,100.64321065047814,69.88068396867533,466.32000732421875,102.04889902285993,71.32245611530352,467.69000244140625,195713800,56908000,5457500
2020-09-22,109.1456527709961,72.72735595703125,491.1700134277344,110.1706350713095,72.93411073010083,491.82000732421875,106.55880615632401,71.2168328603775,479.260009765625,109.99492403261556,72.25407316357077,489.010009765625,183055400,33950000,3482300
2020-09-23,104.56742095947266,70.21495819091797,470.6099853515625,109.43851126780733,72.39156930532971,491.0400085449219,104.2257552142683,69.8806750211675,469.0,108.96018965115047,72.34224858842106,491.0400085449219,150718700,37726000,3726400
2020-09-24,105.64124298095703,70.88603210449219,473.0799865722656,107.62286922264775,71.63979990027593,477.0,102.49797068823595,69.85427271441243,467.82000732421875,102.6639179962132,69.88068149776949,470.5299987792969,167743300,34552000,3727200
2020-09-25,109.6044692993164,71.69309997558594,482.8800048828125,109.76066022078156,72.03585156774594,484.8699951171875,105.10432077900599,70.12976715020248,468.0299987792969,105.8462127607794,70.99512977984065,474.3900146484375,149981400,30326000,3769400
2020-09-28,112.22061920166016,72.66956329345703,490.6499938964844,112.57204136352833,73.38347461301063,492.0,110.09256608705573,72.05280345095021,477.8800048828125,112.26943073153944,73.33365977505386,489.1099853515625,137672400,30784000,4773500
2020-09-29,111.37134552001953,73.03624725341797,493.4800109863281,112.56227532847853,73.33416328416592,496.2900085449219,110.86373987830592,72.43741246591681,486.5299987792969,111.820390732712,72.93112903772052,489.5,99382200,31816000,3541500
2020-09-30,113.05033874511719,73.01531219482422,500.0299987792969,114.46579088344285,74.04159062936886,504.6300048828125,110.91252974272332,72.52509251682595,489.2699890136719,111.07847699244668,72.78315208556084,492.57000732421875,142675200,40924000,4634100
2020-10-01,114.00699615478516,74.12628936767578,527.510009765625,114.91483535664295,74.48349973165284,529.5499877929688,113.06987301860818,73.5732936680054,503.6000061035156,114.83673990006338,73.915057097324,506.0299987792969,116120400,32884000,8153700
2020-10-02,110.32681274414062,72.51712036132812,503.05999755859375,112.6208199201359,73.68439010609272,526.3699951171875,109.54588062787111,72.10611181504586,502.70001220703125,110.19991323023964,72.71789249064658,516.4299926757812,144712000,31222000,6071200
2020-10-05,113.7238998413086,73.87371063232422,520.6500244140625,113.87032695294033,73.96687115597771,520.989990234375,110.84419891878447,72.74081632962691,501.70001220703125,111.1956210076637,72.86835236433393,506.79998779296875,106243800,21602000,4088100
2020-10-06,110.4635009765625,72.28895568847656,505.8699951171875,113.35296590389312,73.95790119838244,521.8200073242188,109.5751818959247,71.98954209764706,504.1600036621094,112.942968471818,73.50853375240524,518.719970703125,161498200,26096000,4199000
2020-10-07,112.33773040771484,72.6934814453125,534.6599731445312,112.7965318465622,73.18320700814674,536.489990234375,111.41036373730653,71.40265906364932,515.8200073242188,111.8886927615811,72.70194989206978,518.0,96849000,36108000,7988700
2020-10-08,112.23036193847656,73.90359497070312,531.7899780273438,113.62628652852615,74.13275995762241,535.0,111.8594122552234,73.0078400755712,524.1500244140625,113.4798594139574,73.0078400755712,533.47998046875,83477200,26076000,5386500
2020-10-09,114.1827163696289,75.24971008300781,539.4400024414062,114.21200030629765,75.31945693732641,544.280029296875,112.18156295787443,74.08144457179348,535.0,112.53298509308588,74.37338551928684,537.8300170898438,100506900,32966000,4781300
2020-10-12,121.43566131591797,77.94692993164062,539.8099975585938,122.1970734254654,79.13412396919452,551.8099975585938,116.43766363228319,76.18879995044458,538.239990234375,117.19907574183063,76.62223387226929,548.8099975585938,240226800,55344000,5391100
2020-10-13,118.21427917480469,78.07048797607422,554.0900268554688,122.4020526865995,78.97172378559651,557.6500244140625,116.79883453234461,77.65001515673892,537.2000122070312,122.28490951265286,78.56569445694564,540.5599975585938,262330500,39072000,5602500
2020-10-14,118.30216217041016,77.88964080810547,541.4500122070312,120.09831317934623,78.90645495748937,572.489990234375,116.76957404628342,77.01580961564979,541.0,118.11668730298548,78.44563158309474,562.6099853515625,150712000,33174000,9499000
2020-10-15,117.83358764648438,77.49258422851562,541.9400024414062,118.31190929891578,78.28620846255698,551.219970703125,115.33459254265503,76.7781787431495,535.0999755859375,115.89100965397931,76.9460653245229,545.52001953125,112559200,31210000,5113100
2020-10-16,116.18385314941406,78.10188293457031,530.7899780273438,118.65357169541609,78.60057110140168,554.3300170898438,115.97885816134452,77.60169720567637,530.030029296875,118.3900013910462,77.8094402312883,549.5,115393800,34194000,6347400
2020-10-19,113.21630096435547,76.22119140625,530.719970703125,117.55049456986758,78.91044782578675,541.7999877929688,112.90392658334925,75.87096715362827,525.3800048828125,117.10145686264569,78.51189109073204,537.0700073242188,120639300,29734000,7567500
2020-10-20,114.70983123779297,77.27388000488281,525.4199829101562,116.14480348594866,78.40777009705141,533.780029296875,112.87462539222047,75.75040333901116,522.260009765625,113.43104244277143,75.88043277067209,528.1400146484375,124423700,41670000,10047200
2020-10-21,114.0850830078125,79.01307678222656,489.04998779296875,115.88123368813292,80.46531667906677,506.8500061035156,113.67508561548537,78.0739837449452,488.25,113.88984438108717,78.20899238494292,501.0299987792969,89946000,60322000,17405700
2020-10-22,112.99177551269531,80.04283905029297,485.2300109863281,115.22720764549128,80.37961564707625,495.1400146484375,111.85941375560705,78.5891092929625,482.0,114.6512629731536,78.96375064141789,494.69000244140625,101988000,30512000,6997900
2020-10-23,112.2986831665039,81.35408782958984,488.2799987792969,113.7727030737343,81.41088115636,490.05999755859375,111.55679131651095,80.30438812044022,481.3500061035156,113.61651218001295,80.46082633106839,488.1099853515625,82572600,30548000,4927900
2020-10-26,112.30845642089844,78.92837524414062,488.239990234375,113.77271265873236,81.1846916659165,496.82000732421875,110.19016006999519,78.10585648871245,478.8999938964844,111.29323786895584,80.45832854576939,487.0299987792969,111850700,35826000,6186100
2020-10-27,113.8215103149414,79.65524291992188,488.92999267578125,114.48530673657606,79.8106776850853,490.489990234375,111.81060091157401,78.56469855934021,482.92999267578125,112.73796016422024,79.15954231999152,490.010009765625,92276800,25902000,3627200
2020-10-28,108.55020141601562,75.26715087890625,486.239990234375,112.67940761194099,77.40988073140537,494.0,108.45258581525088,75.15157254606702,483.2799987792969,112.30846534999783,77.22057217953115,486.3599853515625,143937800,45174000,5992700
2020-10-29,112.57202911376953,77.56282806396484,504.2099914550781,114.14366487566086,79.15006883310937,513.9000244140625,109.52637319152939,75.55360932054283,479.3399963378906,109.69232790650396,75.57702297863642,488.5,146129200,55406000,11120700
2020-10-30,106.2659683227539,80.51362609863281,475.739990234375,109.32138066077655,83.76235480157268,505.8800048828125,105.15313405535431,79.78925464364642,472.2099914550781,108.41354139551972,83.07086129202403,502.010009765625,190272600,99878000,7807900
2020-11-02,106.1781005859375,80.92265319824219,484.1199951171875,108.04259049320906,82.61252643628038,486.29998779296875,104.76265582569741,80.4204682214181,475.0,106.51000254927477,80.8837926057364,478.8699951171875,122866900,44228000,4408200
2020-11-03,107.80831909179688,81.98578643798828,487.2200012207031,108.83329409212905,82.65037701500384,495.30999755859375,106.13906770760467,80.31434778840128,478.760009765625,107.04690696366637,81.24348228397723,484.92999267578125,107624400,31432000,3690200
2020-11-04,112.21083068847656,86.97720336914062,496.95001220703125,112.83557940582455,88.18183610365294,507.7300109863281,109.67278809330135,84.8424402415851,493.9800109863281,111.4201347222438,84.9709721050456,495.3599853515625,138235500,71342000,5137300
2020-11-05,116.1936264038086,87.80670166015625,513.760009765625,116.76957113416694,89.26741002616306,518.72998046875,114.085101035138,86.73707744938896,503.45001220703125,115.13935999567666,88.20276501925385,506.55999755859375,126387100,39758000,5372800
2020-11-06,116.06160736083984,87.668701171875,514.72998046875,116.56030801793857,88.10561678657324,515.2100219726562,113.55829359507692,86.52035998576054,502.510009765625,115.69979834059455,87.25071413274178,515.0,114457900,28622000,4236300
2020-11-09,113.74410247802734,87.75289154052734,470.5,119.28853898482558,90.51637235151792,495.8500061035156,113.48008488932169,87.56009373587862,467.260009765625,117.8315370062038,89.47465453904104,485.5400085449219,154515300,53440000,10419700
2020-11-10,113.40182495117188,86.57217407226562,480.239990234375,114.98594498883084,87.65126251758112,484.6000061035156,111.60256819846708,85.4960731491163,463.4100036621094,112.99112771625587,86.17611073287821,470.95001220703125,138023400,43022000,8306100
2020-11-11,116.84387969970703,87.04595184326172,490.760009765625,116.98077878862294,87.8266148903884,491.67999267578125,113.86142673639229,86.83820124035478,478.260009765625,114.5948179100593,87.10423512740996,483.0,112295000,31838000,5460500
2020-11-12,116.5700912475586,86.82624053955078,486.7699890136719,117.8608595224864,87.93024008262216,496.5199890136719,115.94426465731732,86.58461615942764,480.42999267578125,116.97101537029141,86.78538826902123,491.0,103162300,26474000,5063700
2020-11-13,116.6189956665039,88.29293060302734,482.8399963378906,117.01991235865556,88.5355508426952,488.94000244140625,115.25977774017278,86.48548735624237,477.79998779296875,116.79500987439638,87.08431448870246,486.7699890136719,81581900,29744000,3002700
2020-11-16,117.6359634399414,88.38111114501953,479.1000061035156,118.31067833952987,89.3929460898464,485.5799865722656,115.53357362715566,87.74840262917563,477.29998779296875,116.28651871988077,87.88839806390286,480.0,91183000,25468000,3953600
2020-11-17,116.74609375,87.76484680175781,480.6300048828125,117.99774680512712,88.53605320268133,487.510009765625,116.32561585237691,87.6567410725559,478.8500061035156,116.90255411211123,88.07372465767033,480.1199951171875,74271000,21314000,3698100
2020-11-18,115.41621398925781,86.71763610839844,481.7900085449219,117.16657517577093,87.93123897541416,488.6099853515625,115.3868795355888,86.61450958788471,477.7200012207031,115.98337162832838,87.51474953078005,481.95001220703125,76322100,20108000,3629200
2020-11-19,116.0127182006836,87.61090087890625,484.6700134277344,116.423415515833,87.85601451986335,487.79998779296875,114.22324173553615,86.18855911636818,480.4700012207031,114.98596745236839,86.34847896703232,482.0,74113000,20106000,2254700
2020-11-20,114.74153137207031,86.50540924072266,488.239990234375,116.13986467698975,88.0986326654224,494.760009765625,114.69264308587131,86.43665822607944,481.57000732421875,116.01274618034016,87.78178049366831,485.2200012207031,73604300,27694000,4253400
2020-11-23,111.32878875732422,86.06600189208984,476.6199951171875,115.01530623548138,86.98417459885138,491.1499938964844,111.23100475073055,85.20014502917995,475.8399963378906,114.58504765393947,86.69671872564506,490.4599914550781,127959300,22530000,5416600
2020-11-24,112.61956024169922,87.8764419555664,482.8800048828125,113.28450195004916,88.00497382203966,484.04998779296875,110.09669251350901,85.72573772498068,475.8900146484375,111.38746829481333,86.0630160459935,478.8399963378906,113874200,27984000,3550500
2020-11-25,113.46051025390625,87.88790130615234,485.0,114.1645670214996,88.1992725773442,486.8999938964844,112.61955438821877,87.10225138238091,478.9200134277344,112.99114404913823,88.07124242721204,485.1300048828125,76499200,19600000,3598600
2020-11-27,114.00811767578125,89.02825927734375,491.3599853515625,114.88818872041372,89.52595914203532,493.25,113.6463160788627,87.90831865377476,481.8500061035156,113.98856385720809,87.90831865377476,486.5799865722656,46691300,14790000,2805800
