Date,AAPL,GOOGL,NFLX
2020-05-13,74.94462585449219,67.17298126220703,438.2699890136719
2020-05-14,75.40502166748047,67.59795379638672,441.95001220703125
2020-05-15,74.95922088623047,68.40502166748047,454.19000244140625
2020-05-18,76.7253646850586,69.00884246826172,452.5799865722656
2020-05-19,76.28199005126953,68.4717788696289,451.0400085449219
2020-05-20,77.76553344726562,70.20350646972656,447.6700134277344
2020-05-21,77.18577575683594,70.08344268798828,436.25
2020-05-22,77.68273162841797,70.40676879882812,429.32000732421875
2020-05-26,77.15654754638672,70.81179809570312,414.7699890136719
2020-05-27,77.49271392822266,70.75749969482422,419.8900146484375
2020-05-28,77.52680206298828,70.65586853027344,413.44000244140625
2020-05-29,77.45130920410156,71.41710662841797,419.7300109863281
2020-06-01,78.4037857055664,71.48436737060547,425.9200134277344
2020-06-02,78.7667465209961,71.85501861572266,427.30999755859375
2020-06-03,79.20037078857422,71.70257568359375,421.9700012207031
2020-06-04,78.5182876586914,70.45957946777344,414.3299865722656
2020-06-05,80.75456237792969,71.74092864990234,419.6000061035156
2020-06-08,81.23201751708984,72.14048767089844,419.489990234375
2020-06-09,83.7971420288086,72.34175109863281,434.04998779296875
2020-06-10,85.95305633544922,72.97047424316406,434.4800109863281
2020-06-11,81.826416015625,69.8418197631836,425.55999755859375
2020-06-12,82.53287506103516,70.39083099365234,418.07000732421875
2020-06-15,83.5535659790039,70.78041076660156,425.5
2020-06-16,85.76792907714844,72.06227111816406,436.1300048828125
2020-06-17,85.64855194091797,72.36466217041016,447.7699890136719
2020-06-18,85.68267059326172,71.4469985961914,449.8699951171875
2020-06-19,85.19302368164062,70.97471618652344,453.7200012207031
2020-06-22,87.42198944091797,72.27101135253906,468.0400085449219
2020-06-23,89.2879867553711,72.93460083007812,466.260009765625
2020-06-24,87.71187591552734,71.37625885009766,457.8500061035156
2020-06-25,88.87631225585938,71.79473876953125,465.9100036621094
2020-06-26,86.14551544189453,67.88092041015625,443.3999938964844
2020-06-29,88.130859375,69.60617065429688,447.239990234375
2020-06-30,88.86654663085938,70.64640045166016,455.0400085449219
2020-07-01,88.6984634399414,71.83956909179688,485.6400146484375
2020-07-02,88.6984634399414,73.23103332519531,476.8900146484375
2020-07-06,91.0711669921875,74.71166229248047,493.80999755859375
2020-07-07,90.78858184814453,74.22692108154297,493.1600036621094
