Date,AAPL,GOOGL,NFLX
2020-04-24,0.028869161665843857,0.0042715934457899785,-0.004007550793850401
2020-04-27,0.0007070463253511239,-0.004496343706741235,-0.008494283240816247
2020-04-28,-0.01620943150655152,-0.030113424218676244,-0.041648910976275655
2020-04-29,0.03284513220366647,0.08891029876845713,0.01995896378222395
2020-04-30,0.021096228993131794,0.0033677382857966176,0.019325526650293412
2020-05-01,-0.016099463946211423,-0.021816370636086213,-0.010908698400053152
2020-05-04,0.01414898536888387,0.004235872915674843,0.031015978095128904
2020-05-05,0.015008657543074566,0.019744532636787993,-0.008104639192268892
2020-05-06,0.010317328563327788,-0.002661140805475859,0.02255820206994663
2020-05-07,0.010344736454230397,0.017726697506659228,0.00522725777788513
2020-05-08,0.023801833560239904,0.010998511290471136,-0.002245002609370772
